timestamp,vehicle_id,tyre_id,tyre_position,manufacture_date,tyre_age_days,distance_km,pressure_psi,temperature_c,vibration,speed_kmh,road_condition,weather_condition,vehicle_load_kg,braking_intensity,pressure_change,temperature_change,wear_ratio,abrasion_rate_mg_km,microplastic_g_per_km,dust_pm25_ug_m3,tyre_health_status,remaining_life_km
2026-07-29 23:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37545.36,35.98,38.21,0.074,49.25,NORMAL,DRY,482.1,0.101,-0.021,-0.974,0.6258,143.845,0.08631,21.577,HEALTHY,22599.39
2026-07-29 23:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37554.54,35.88,37.18,0.1,55.09,NORMAL,DRY,459.5,0.002,-0.098,-1.031,0.6259,132.959,0.07978,19.944,HEALTHY,22383.3
2026-07-29 23:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37564.19,36.0,40.07,0.095,57.91,NORMAL,DRY,468.3,0.013,0.119,2.889,0.6261,148.825,0.0893,22.324,HEALTHY,22463.42
2026-07-30 00:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37576.18,35.59,43.65,0.249,71.9,ROUGH,WET,481.4,0.117,-0.415,3.586,0.6263,272.312,0.16339,40.847,HEALTHY,20794.51
2026-07-30 00:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37587.88,35.54,42.95,0.161,70.23,GOOD,RAIN,487.7,0.101,-0.042,-0.696,0.6265,215.49,0.12929,32.323,HEALTHY,22506.54
2026-07-30 00:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37596.47,35.46,38.91,0.097,51.52,NORMAL,WET,415.6,0.033,-0.088,-4.043,0.6266,104.691,0.06281,15.704,HEALTHY,22626.66
2026-07-30 00:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37609.84,35.41,48.55,0.156,80.24,GOOD,DRY,478.8,0.106,-0.047,9.639,0.6268,326.503,0.1959,48.975,HEALTHY,22563.14
2026-07-30 00:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37622.99,35.86,41.63,0.105,78.9,GOOD,WET,512.0,0.042,0.453,-6.921,0.627,227.905,0.13674,34.186,HEALTHY,22594.08
2026-07-30 00:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37634.27,36.0,47.21,0.116,67.69,NORMAL,RAIN,536.0,0.607,0.138,5.583,0.6272,405.36,0.24322,60.804,HEALTHY,18458.69
2026-07-30 01:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37645.44,36.0,41.61,0.07,66.98,GOOD,WET,525.1,0.051,0.0,-5.604,0.6274,183.218,0.10993,27.483,HEALTHY,22833.36
2026-07-30 01:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37657.5,36.0,41.09,0.126,72.41,GOOD,DRY,440.0,0.009,0.0,-0.514,0.6276,207.748,0.12465,31.162,HEALTHY,21989.82
2026-07-30 01:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37662.14,36.0,36.61,0.156,27.79,NORMAL,WET,541.0,0.074,0.0,-4.484,0.6277,56.819,0.03409,8.523,HEALTHY,22528.82
2026-07-30 01:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37666.46,36.0,35.98,0.133,25.94,ROUGH,DRY,528.0,0.164,0.0,-0.636,0.6278,68.49,0.04109,10.274,HEALTHY,20614.86
2026-07-30 01:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37674.92,36.0,39.79,0.17,50.79,GOOD,DRY,505.8,0.008,0.0,3.813,0.6279,139.408,0.08364,20.911,HEALTHY,20993.09
2026-07-30 01:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37691.38,36.0,49.47,0.163,98.72,NORMAL,RAIN,391.5,0.269,0.0,9.682,0.6282,433.75,0.26025,65.062,HEALTHY,21604.05
2026-07-30 02:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37705.1,36.0,51.19,0.141,82.31,GOOD,DRY,413.9,0.791,0.0,1.719,0.6284,724.968,0.43498,108.745,HEALTHY,17050.19
2026-07-30 02:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37715.54,35.78,40.34,0.124,62.66,GOOD,SNOW,540.2,0.394,-0.215,-10.85,0.6286,470.081,0.28205,70.512,HEALTHY,19002.11
2026-07-30 02:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37726.46,35.32,41.14,0.116,65.51,GOOD,DRY,479.3,0.002,-0.466,0.798,0.6288,181.398,0.10884,27.21,HEALTHY,23045.16
2026-07-30 02:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37740.37,35.05,44.95,0.137,83.48,NORMAL,DRY,497.9,0.018,-0.271,3.814,0.629,285.074,0.17104,42.761,HEALTHY,22604.38
2026-07-30 02:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37748.36,34.89,38.75,0.15,47.97,GOOD,RAIN,491.3,0.156,-0.153,-6.198,0.6291,133.582,0.08015,20.037,HEALTHY,22078.5
2026-07-30 02:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37762.85,35.03,52.23,0.119,86.9,NORMAL,SNOW,566.8,0.674,0.138,13.48,0.6294,1061.869,0.63712,159.28,HEALTHY,12942.7
2026-07-30 03:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37776.6,35.17,45.15,0.172,82.51,GOOD,WET,488.4,0.055,0.141,-7.081,0.6296,269.6,0.16176,40.44,HEALTHY,21953.71
2026-07-30 03:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37782.4,35.39,35.51,0.16,34.84,NORMAL,DRY,520.2,0.055,0.211,-9.646,0.6297,88.707,0.05322,13.306,HEALTHY,22273.76
2026-07-30 03:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37794.02,35.23,45.53,0.092,69.67,NORMAL,DRY,423.3,0.0,-0.155,10.02,0.6299,180.975,0.10858,27.146,HEALTHY,21899.68
2026-07-30 03:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37803.42,35.35,40.99,0.165,56.44,GOOD,DRY,541.9,0.076,0.118,-4.533,0.6301,197.112,0.11827,29.567,HEALTHY,22378.47
2026-07-30 03:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37816.26,35.09,43.66,0.125,77.01,GOOD,DRY,412.3,0.02,-0.258,2.664,0.6303,225.662,0.1354,33.849,HEALTHY,21784.81
2026-07-30 03:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37835.92,35.57,50.99,0.092,117.97,GOOD,RAIN,483.0,0.16,0.479,7.328,0.6306,478.965,0.28738,71.845,HEALTHY,19534.36
2026-07-30 04:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37844.4,35.57,39.05,0.127,50.88,GOOD,WET,538.3,0.168,0.005,-11.932,0.6307,161.671,0.097,24.251,HEALTHY,21696.31
2026-07-30 04:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37853.18,35.74,38.08,0.118,52.66,NORMAL,DRY,514.7,0.093,0.166,-0.971,0.6309,167.335,0.1004,25.1,HEALTHY,21661.57
2026-07-30 04:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37867.25,35.62,51.23,0.175,84.43,NORMAL,WET,461.4,0.251,-0.122,13.15,0.6311,388.507,0.2331,58.276,HEALTHY,21245.1
2026-07-30 04:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37877.8,35.84,41.49,0.113,63.31,GOOD,DRY,505.2,0.064,0.225,-9.744,0.6313,204.224,0.12253,30.634,HEALTHY,21891.0
2026-07-30 04:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37888.03,35.71,45.29,0.187,61.39,ROUGH,RAIN,426.3,0.676,-0.133,3.804,0.6315,365.588,0.21935,54.838,HEALTHY,14655.59
2026-07-30 04:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37898.61,35.45,41.55,0.132,63.5,NORMAL,DRY,519.6,0.002,-0.256,-3.743,0.6316,185.184,0.11111,27.778,HEALTHY,22082.98
2026-07-30 05:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37911.99,35.11,42.45,0.083,80.24,GOOD,DRY,440.8,0.012,-0.34,0.898,0.6319,235.721,0.14143,35.358,HEALTHY,21186.33
2026-07-30 05:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37918.83,35.23,35.35,0.118,41.03,GOOD,WET,519.1,0.031,0.112,-7.1,0.632,86.056,0.05163,12.908,HEALTHY,22461.46
2026-07-30 05:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37933.62,35.03,56.36,0.234,88.78,ROUGH,SNOW,518.1,1.0,-0.198,21.016,0.6322,1587.622,0.95257,238.143,HEALTHY,8642.74
2026-07-30 05:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37947.99,34.93,43.79,0.136,86.22,GOOD,RAIN,525.7,0.082,-0.1,-12.57,0.6325,284.929,0.17096,42.739,HEALTHY,21939.86
2026-07-30 05:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37952.36,35.1,32.64,0.186,26.22,ROUGH,DRY,475.4,0.097,0.171,-11.152,0.6325,62.394,0.03744,9.359,HEALTHY,20954.24
2026-07-30 05:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37965.67,34.84,46.25,0.071,79.84,GOOD,WET,506.9,0.001,-0.265,13.611,0.6328,208.603,0.12516,31.29,HEALTHY,22112.72
2026-07-30 06:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37980.69,35.31,50.35,0.128,90.12,GOOD,DRY,470.9,0.023,0.478,4.093,0.633,311.011,0.18661,46.652,HEALTHY,21742.83
2026-07-30 06:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,37986.55,35.32,36.07,0.161,35.17,NORMAL,DRY,426.2,0.051,0.003,-14.276,0.6331,80.254,0.04815,12.038,HEALTHY,22692.85
2026-07-30 06:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38004.19,34.72,52.59,0.081,105.87,NORMAL,RAIN,518.1,0.018,-0.599,16.52,0.6334,316.399,0.18984,47.46,HEALTHY,20018.05
2026-07-30 06:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38011.51,34.64,34.51,0.18,43.89,GOOD,DRY,556.3,0.023,-0.079,-18.08,0.6335,124.718,0.07483,18.708,HEALTHY,21629.61
2026-07-30 06:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38020.39,34.72,41.58,0.088,53.3,NORMAL,DRY,545.5,0.023,0.085,7.071,0.6337,147.509,0.08851,22.126,HEALTHY,22169.74
2026-07-30 06:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38034.5,34.49,47.67,0.104,84.66,GOOD,SNOW,474.5,0.535,-0.235,6.087,0.6339,789.481,0.47369,118.422,HEALTHY,13761.78
2026-07-30 07:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38046.34,34.52,46.54,0.114,71.02,GOOD,DRY,470.2,0.034,0.029,-1.126,0.6341,218.546,0.13113,32.782,HEALTHY,21445.49
2026-07-30 07:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38059.56,34.54,44.21,0.125,79.34,NORMAL,DRY,477.3,0.062,0.022,-2.329,0.6343,281.193,0.16872,42.179,HEALTHY,21227.81
2026-07-30 07:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38074.51,34.43,44.87,0.103,89.68,GOOD,SNOW,393.6,0.249,-0.109,0.654,0.6346,545.355,0.32721,81.803,HEALTHY,17721.28
2026-07-30 07:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38076.41,34.54,29.11,0.157,11.42,GOOD,WET,519.3,0.014,0.111,-15.755,0.6346,12.853,0.00771,1.928,HEALTHY,20367.84
2026-07-30 07:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38087.44,35.11,44.62,0.102,66.15,GOOD,WET,585.0,0.036,0.566,15.509,0.6348,186.612,0.11197,27.992,HEALTHY,21991.99
2026-07-30 07:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38094.33,35.09,38.44,0.093,41.35,NORMAL,WET,453.7,0.012,-0.015,-6.178,0.6349,75.289,0.04517,11.293,HEALTHY,21378.05
2026-07-30 08:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38107.35,34.84,41.19,0.117,78.13,NORMAL,RAIN,422.3,0.064,-0.259,2.748,0.6351,204.743,0.12285,30.711,HEALTHY,20617.74
2026-07-30 08:12:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38119.0,34.77,42.5,0.096,69.93,NORMAL,DRY,429.3,0.022,-0.062,1.308,0.6353,193.83,0.1163,29.074,HEALTHY,22274.84
2026-07-30 08:22:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38125.41,35.28,34.93,0.131,38.44,GOOD,WET,461.7,0.052,0.506,-7.568,0.6354,78.194,0.04692,11.729,HEALTHY,22402.66
2026-07-30 08:32:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38136.61,35.16,44.86,0.114,67.2,NORMAL,WET,547.2,0.003,-0.116,9.929,0.6356,173.021,0.10381,25.953,HEALTHY,21847.71
2026-07-30 08:42:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38146.76,35.5,41.56,0.149,60.91,ROUGH,DRY,576.6,0.103,0.336,-3.303,0.6358,237.722,0.14263,35.658,HEALTHY,20938.09
2026-07-30 08:52:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38156.95,35.8,37.77,0.161,61.13,NORMAL,DRY,378.3,0.037,0.304,-3.792,0.6359,173.057,0.10383,25.958,HEALTHY,22303.68
2026-07-30 09:02:23.251603,VEH_007,VEH_007_FL,FL,2025-07-01,422,38164.87,35.25,39.61,0.063,47.51,GOOD,WET,485.4,0.001,-0.555,1.849,0.6361,93.798,0.05628,14.07,HEALTHY,21730.28
2026-07-28 15:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20380.53,33.64,42.48,0.098,65.09,NORMAL,WET,491.0,0.048,-0.237,-2.166,0.3397,134.96,0.08098,20.244,HEALTHY,39547.07
2026-07-28 15:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20396.89,32.81,50.59,0.101,98.16,GOOD,DRY,464.5,0.108,-0.824,8.106,0.3399,324.19,0.19451,48.629,HEALTHY,39614.9
2026-07-28 15:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20408.53,32.55,42.49,0.099,69.85,NORMAL,DRY,495.9,0.057,-0.259,-8.096,0.3401,180.901,0.10854,27.135,HEALTHY,39917.24
2026-07-28 16:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20418.25,32.64,41.7,0.139,58.31,NORMAL,DRY,546.7,0.053,0.084,-0.794,0.3403,153.097,0.09186,22.965,HEALTHY,39828.52
2026-07-28 16:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20428.06,32.21,39.06,0.132,58.91,GOOD,DRY,399.5,0.094,-0.425,-2.637,0.3405,141.725,0.08503,21.259,HEALTHY,39166.48
2026-07-28 16:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20442.77,32.38,48.9,0.086,88.22,GOOD,SNOW,550.8,0.465,0.169,9.841,0.3407,671.485,0.40289,100.723,HEALTHY,36375.02
2026-07-28 16:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20452.81,32.15,42.62,0.081,60.23,NORMAL,DRY,565.4,0.047,-0.23,-6.277,0.3409,152.774,0.09166,22.916,HEALTHY,40764.36
2026-07-28 16:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20464.43,32.11,44.83,0.123,69.75,GOOD,DRY,570.5,0.034,-0.046,2.207,0.3411,192.225,0.11533,28.834,HEALTHY,39402.73
2026-07-28 16:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20477.91,32.46,45.8,0.126,80.87,GOOD,DRY,506.6,0.025,0.35,0.965,0.3413,220.511,0.13231,33.077,HEALTHY,39630.73
2026-07-28 17:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20495.79,32.38,52.6,0.161,107.3,NORMAL,WET,534.0,0.325,-0.074,6.804,0.3416,529.445,0.31767,79.417,HEALTHY,39041.8
2026-07-28 17:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20505.11,32.75,40.15,0.082,55.95,GOOD,RAIN,512.0,0.088,0.368,-12.45,0.3418,113.13,0.06788,16.97,HEALTHY,40247.81
2026-07-28 17:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20517.5,33.02,41.04,0.153,74.3,GOOD,DRY,544.8,0.017,0.269,0.886,0.342,206.592,0.12396,30.989,HEALTHY,39256.84
2026-07-28 17:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20529.28,33.2,40.52,0.092,70.7,GOOD,DRY,325.5,0.065,0.185,-0.517,0.3422,167.615,0.10057,25.142,HEALTHY,39506.13
2026-07-28 17:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20538.1,33.61,41.58,0.151,52.89,NORMAL,DRY,565.0,0.002,0.405,1.053,0.3423,121.727,0.07304,18.259,HEALTHY,40442.16
2026-07-28 17:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20552.25,33.67,44.35,0.141,84.92,NORMAL,WET,435.1,0.103,0.059,2.778,0.3425,225.132,0.13508,33.77,HEALTHY,39993.94
2026-07-28 18:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20565.05,33.95,39.17,0.099,76.83,GOOD,DRY,506.8,0.027,0.28,-5.185,0.3428,197.812,0.11869,29.672,HEALTHY,39773.4
2026-07-28 18:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20576.62,33.62,42.8,0.158,69.41,GOOD,WET,354.7,0.003,-0.332,3.635,0.3429,130.84,0.0785,19.626,HEALTHY,39280.39
2026-07-28 18:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20590.07,33.44,43.46,0.09,80.68,NORMAL,DRY,487.9,0.025,-0.176,0.657,0.3432,207.866,0.12472,31.18,HEALTHY,39520.72
2026-07-28 18:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20609.1,33.6,57.15,0.103,114.18,NORMAL,WET,545.3,0.262,0.158,13.69,0.3435,495.028,0.29702,74.254,HEALTHY,38371.61
2026-07-28 18:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20622.28,34.16,46.75,0.12,79.07,GOOD,DRY,455.4,0.003,0.566,-10.395,0.3437,189.585,0.11375,28.438,HEALTHY,39906.92
2026-07-28 18:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20630.88,33.87,40.04,0.096,51.62,NORMAL,DRY,475.3,0.009,-0.292,-6.72,0.3438,100.828,0.0605,15.124,HEALTHY,39989.31
2026-07-28 19:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20641.17,33.59,42.47,0.136,61.7,GOOD,DRY,474.2,0.006,-0.287,2.44,0.344,137.883,0.08273,20.682,HEALTHY,40322.61
2026-07-28 19:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20652.13,33.68,44.48,0.107,65.77,GOOD,WET,499.1,0.053,0.091,2.006,0.3442,141.867,0.08512,21.28,HEALTHY,39032.93
2026-07-28 19:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20665.33,32.91,49.7,0.232,79.24,ROUGH,DRY,508.4,0.266,-0.768,5.217,0.3444,389.02,0.23341,58.353,HEALTHY,37739.63
2026-07-28 19:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20680.59,33.18,50.05,0.06,91.55,GOOD,WET,464.9,0.075,0.268,0.355,0.3447,232.46,0.13948,34.869,HEALTHY,39138.21
2026-07-28 19:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20694.78,33.28,46.43,0.148,85.15,NORMAL,DRY,412.2,0.221,0.105,-3.618,0.3449,323.146,0.19389,48.472,HEALTHY,38387.1
2026-07-28 19:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20705.18,33.43,41.19,0.114,62.38,NORMAL,DRY,503.3,0.127,0.147,-5.243,0.3451,182.232,0.10934,27.335,HEALTHY,39048.62
2026-07-28 20:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20720.8,33.86,47.16,0.082,93.71,NORMAL,DRY,556.9,0.164,0.434,5.966,0.3453,372.825,0.2237,55.924,HEALTHY,39368.29
2026-07-28 20:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20730.37,34.0,40.39,0.124,57.45,NORMAL,DRY,429.5,0.001,0.139,-6.771,0.3455,114.245,0.06855,17.137,HEALTHY,39854.36
2026-07-28 20:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20738.3,33.86,37.78,0.073,47.55,NORMAL,DRY,463.0,0.053,-0.142,-2.607,0.3456,97.487,0.05849,14.623,HEALTHY,39805.75
2026-07-28 20:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20750.0,33.33,43.28,0.174,70.21,ROUGH,DRY,484.1,0.014,-0.53,5.5,0.3458,182.119,0.10927,27.318,HEALTHY,38795.37
2026-07-28 20:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20754.15,33.55,34.78,0.209,24.88,ROUGH,DRY,524.1,0.394,0.222,-8.499,0.3459,80.612,0.04837,12.092,HEALTHY,38296.92
2026-07-28 20:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20763.99,33.68,37.78,0.129,59.03,NORMAL,RAIN,473.7,0.121,0.129,2.995,0.3461,131.371,0.07882,19.706,HEALTHY,38565.01
2026-07-28 21:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20776.55,33.7,42.64,0.114,75.38,NORMAL,DRY,523.0,0.016,0.018,4.86,0.3463,195.657,0.11739,29.349,HEALTHY,39320.68
2026-07-28 21:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20791.02,33.49,49.45,0.15,86.84,GOOD,DRY,550.7,0.021,-0.21,6.813,0.3465,265.429,0.15926,39.814,HEALTHY,39351.36
2026-07-28 21:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20803.07,33.64,44.53,0.093,72.3,NORMAL,DRY,500.1,0.096,0.156,-4.92,0.3467,208.92,0.12535,31.338,HEALTHY,39648.08
2026-07-28 21:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20818.58,33.58,46.23,0.117,93.02,NORMAL,RAIN,554.5,0.048,-0.063,1.705,0.347,240.142,0.14409,36.021,HEALTHY,39317.85
2026-07-28 21:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20824.18,33.57,35.84,0.194,33.65,NORMAL,DRY,497.3,0.003,-0.008,-10.396,0.3471,61.331,0.0368,9.2,HEALTHY,39268.52
2026-07-28 21:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20828.08,33.82,26.46,0.244,23.35,ROUGH,RAIN,405.5,0.072,0.245,-9.38,0.3471,31.797,0.01908,4.77,HEALTHY,38329.75
2026-07-28 22:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20839.95,33.93,42.77,0.098,71.25,GOOD,RAIN,518.8,0.082,0.108,16.312,0.3473,162.296,0.09738,24.344,HEALTHY,39124.37
2026-07-28 22:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20857.21,33.8,53.58,0.055,103.57,GOOD,DRY,423.3,0.099,-0.126,10.807,0.3476,330.191,0.19811,49.529,HEALTHY,38280.19
2026-07-28 22:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20871.58,33.59,47.8,0.102,86.22,NORMAL,DRY,517.4,0.152,-0.214,-5.777,0.3479,310.419,0.18625,46.563,HEALTHY,38186.61
2026-07-28 22:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20887.87,33.55,49.23,0.162,97.71,ROUGH,DRY,475.7,0.023,-0.037,1.435,0.3481,297.75,0.17865,44.663,HEALTHY,38331.76
2026-07-28 22:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20899.81,33.05,42.82,0.101,71.67,NORMAL,DRY,511.2,0.021,-0.498,-6.417,0.3483,178.008,0.1068,26.701,HEALTHY,38574.19
2026-07-28 22:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20911.43,33.08,45.29,0.092,69.69,GOOD,WET,486.9,0.143,0.03,2.471,0.3485,181.571,0.10894,27.236,HEALTHY,38671.95
2026-07-28 23:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20921.02,32.73,39.44,0.107,57.54,NORMAL,DRY,461.7,0.053,-0.351,-5.849,0.3487,131.21,0.07873,19.681,HEALTHY,39093.06
2026-07-28 23:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20932.37,32.5,42.05,0.142,68.14,ROUGH,DRY,581.4,0.198,-0.233,2.613,0.3489,267.483,0.16049,40.122,HEALTHY,37336.96
2026-07-28 23:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20944.7,32.4,49.42,0.142,73.95,GOOD,WET,557.5,0.035,-0.101,7.365,0.3491,182.916,0.10975,27.437,HEALTHY,38075.63
2026-07-28 23:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20951.56,32.58,32.63,0.055,41.19,GOOD,DRY,512.5,0.027,0.186,-16.792,0.3492,78.543,0.04713,11.782,HEALTHY,38530.48
2026-07-28 23:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20963.65,32.51,42.66,0.117,72.51,NORMAL,DRY,549.6,0.075,-0.077,10.031,0.3494,217.934,0.13076,32.69,HEALTHY,38630.07
2026-07-28 23:52:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20970.9,32.75,34.11,0.131,43.52,GOOD,WET,553.1,0.012,0.244,-8.552,0.3495,76.498,0.0459,11.475,HEALTHY,39297.45
2026-07-29 00:02:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,20987.55,32.48,51.58,0.164,99.9,NORMAL,RAIN,476.4,0.444,-0.269,17.471,0.3498,494.189,0.29651,74.128,HEALTHY,39593.42
2026-07-29 00:12:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,21004.54,32.19,51.44,0.175,101.95,NORMAL,DRY,425.6,0.381,-0.286,-0.139,0.3501,563.982,0.33839,84.597,HEALTHY,38537.14
2026-07-29 00:22:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,21013.74,32.0,38.79,0.132,55.2,ROUGH,RAIN,462.5,0.072,-0.195,-12.647,0.3502,106.81,0.06409,16.021,HEALTHY,38326.26
2026-07-29 00:32:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,21022.67,32.17,36.78,0.2,53.56,ROUGH,WET,422.4,0.073,0.174,-2.009,0.3504,113.777,0.06827,17.067,HEALTHY,38075.69
2026-07-29 00:42:23.251603,VEH_007,VEH_007_FR,FR,2024-05-02,847,21039.52,32.55,51.79,0.125,101.11,GOOD,RAIN,503.5,0.023,0.374,15.013,0.3507,246.638,0.14798,36.996,HEALTHY,38189.97
